Sx00cos,Sx00sin,Sx01cos,Sx01sin,Sx02cos,Sx02sin,Sx03cos,Sx03sin,Sx04cos,Sx04sin,Sx05cos,Sx05sin,Sx06cos,Sx06sin,Sx07cos,Sx07sin,Sx08cos,Sx08sin,Sx09cos,Sx09sin,r,cos,sin,z
29.8,0,26.37395652,19.16179578,9.517731085,29.29253821,-5.933119131,18.26028744,-14.7241037,10.69769929,-32.8,0,-24.91773763,-18.10376623,-9.208732366,-28.34147576,9.146873594,-28.15128245,26.37393147,-19.16183025,1.8,0.173648464,0.984807703,36
30.2,0,26.85936676,19.51446687,9.517731085,29.29253821,-5.747709158,17.68965346,-14.7241037,10.69769929,-33,0,-24.75593413,-17.9862093,-8.837910928,-27.20020828,9.208676794,-28.34149382,27.18294778,-19.74961646,1.8,0.173648464,0.984807703,36
31,0,26.69756335,19.39690984,9.517731085,29.29253821,-5.871315807,18.07007611,-14.88590704,10.81525643,-33,0,-25.07954112,-18.22132315,-8.714303782,-26.81978579,9.208676794,-28.34149382,26.53573473,-19.27938749,1.8,0.173648464,0.984807703,36
30.8,0,26.69756335,19.39690984,9.703141431,29.86317207,-6.05672578,18.64071009,-14.7241037,10.69769929,-33,0,-24.91773763,-18.10376623,-8.590696636,-26.43936329,9.579495994,-29.48276202,26.21212821,-19.04427301,1.8,0.173648464,0.984807703,36
30.8,0,26.21215311,19.04423875,9.703141431,29.86317207,-6.242135753,19.21134408,-15.04771038,10.93281356,-32.6,0,-24.91773763,-18.10376623,-8.46708949,-26.0589408,9.455889594,-29.10233929,26.21212821,-19.04427301,1.8,0.173648464,0.984807703,36
30.6,0,26.37395652,19.16179578,9.764944879,30.05338336,-6.303939077,19.4015554,-14.88590704,10.81525643,-32.6,0,-24.91773763,-18.10376623,-8.837910928,-27.20020828,9.394086394,-28.91212792,26.53573473,-19.27938749,1.8,0.173648464,0.984807703,36
30.6,0,25.72674286,18.69156766,9.950355225,30.62401722,-6.612955698,20.35261204,-15.69492373,11.4030421,-32.4,0,-25.07954112,-18.22132315,-8.837910928,-27.20020828,9.517692794,-29.29255065,26.21212821,-19.04427301,1.8,0.173648464,0.984807703,36
30.4,0,26.37395652,19.16179578,10.01215867,30.81422851,-6.674759023,20.54282337,-15.69492373,11.4030421,-31.6,0,-24.59413064,-17.86865238,-8.837910928,-27.20020828,9.394086394,-28.91212792,26.37393147,-19.16183025,1.8,0.173648464,0.984807703,36
30.4,0,26.21215311,19.04423875,9.888551776,30.43380594,-6.612955698,20.35261204,-16.34213708,11.87327064,-31.8,0,-24.43232715,-17.75109546,-8.899714501,-27.39041953,9.208676794,-28.34149382,26.37393147,-19.16183025,1.8,0.173648464,0.984807703,36
30.8,0,26.37395652,19.16179578,9.888551776,30.43380594,-6.674759023,20.54282337,-16.50394042,11.99082778,-31.8,0,-24.75593413,-17.9862093,-9.146928793,-28.15126451,9.146873594,-28.15128245,25.88852169,-18.80915853,1.8,0.173648464,0.984807703,36
31.2,0,25.88854628,18.80912469,9.888551776,30.43380594,-6.860168995,21.11345735,-16.0185304,11.63815637,-31.4,0,-24.43232715,-17.75109546,-9.08512522,-27.96105327,9.085070395,-27.96107108,25.56491517,-18.57404405,1.8,0.173648464,0.984807703,36
31.4,0,26.05034969,18.92668172,9.764944879,30.05338336,-6.736562347,20.7330347,-15.37131705,11.16792783,-31,0,-24.10872017,-17.51598161,-9.08512522,-27.96105327,9.085070395,-27.96107108,24.91770213,-18.10381509,1.8,0.173648464,0.984807703,36
31.2,0,25.72674286,18.69156766,9.579534533,29.4827495,-6.674759023,20.54282337,-15.20951372,11.0503707,-31,0,-24.43232715,-17.75109546,-9.146928793,-28.15126451,9.270479994,-28.53170518,24.91770213,-18.10381509,1.8,0.173648464,0.984807703,36
31.8,0,25.72674286,18.69156766,9.764944879,30.05338336,-6.551152374,20.16240071,-15.53312039,11.28548497,-31,0,-24.43232715,-17.75109546,-9.332339511,-28.72189825,9.394086394,-28.91212792,25.24130865,-18.33892957,1.8,0.173648464,0.984807703,36
32,0,25.24133262,18.33889657,9.703141431,29.86317207,-6.551152374,20.16240071,-15.69492373,11.4030421,-31.2,0,-24.27052366,-17.63353853,-9.270535938,-28.53168701,9.455889594,-29.10233929,25.24130865,-18.33892957,1.8,0.173648464,0.984807703,36
31.6,0,25.07952921,18.22133954,9.764944879,30.05338336,-6.427545725,19.78197806,-17.15115377,12.46105632,-31.6,0,-24.43232715,-17.75109546,-9.270535938,-28.53168701,9.517692794,-29.29255065,24.91770213,-18.10381509,1.8,0.173648464,0.984807703,36
31.6,0,25.40313604,18.4564536,9.950355225,30.62401722,-6.303939077,19.4015554,-17.47476044,12.69617059,-32.6,0,-24.27052366,-17.63353853,-9.208732366,-28.34147576,9.517692794,-29.29255065,24.91770213,-18.10381509,1.8,0.173648464,0.984807703,36
31.2,0,25.88854628,18.80912469,10.07396212,31.0044398,-6.303939077,19.4015554,-17.79836711,12.93128486,-33,0,-23.78511319,-17.28086776,-9.023321647,-27.77084202,9.517692794,-29.29255065,24.27048909,-17.63358612,1.8,0.173648464,0.984807703,36
30.2,0,26.05034969,18.92668172,10.01215867,30.81422851,-6.365742401,19.59176673,-17.3129571,12.57861345,-33,0,-23.6233097,-17.16331084,-8.837910928,-27.20020828,9.208676794,-28.34149382,24.10868583,-17.51602888,1.8,0.173648464,0.984807703,36
29.2,0,26.37395652,19.16179578,10.01215867,30.81422851,-6.365742401,19.59176673,-16.98935043,12.34349918,-33.2,0,-23.46150621,-17.04575392,-8.776107355,-27.00999703,9.270479994,-28.53170518,24.59409561,-17.8687006,1.8,0.173648464,0.984807703,36
29.2,0,26.69756335,19.39690984,9.826748328,30.24359465,-6.365742401,19.59176673,-16.34213708,11.87327064,-33,0,-23.6233097,-17.16331084,-8.837910928,-27.20020828,9.332283194,-28.72191655,25.07950539,-18.22137233,1.8,0.173648464,0.984807703,36
29.6,0,26.69756335,19.39690984,9.641337982,29.67296079,-6.551152374,20.16240071,-16.50394042,11.99082778,-32.6,0,-23.94691668,-17.39842469,-8.961518074,-27.58063077,9.332283194,-28.72191655,25.88852169,-18.80915853,1.8,0.173648464,0.984807703,36
29.4,0,26.05034969,18.92668172,9.517731085,29.29253821,-6.365742401,19.59176673,-16.0185304,11.63815637,-32.2,0,-24.10872017,-17.51598161,-9.455946657,-29.10232075,9.270479994,-28.53170518,26.05032495,-18.92671577,1.8,0.173648464,0.984807703,36
29.8,0,26.05034969,18.92668172,9.455927636,29.10232693,-6.242135753,19.21134408,-16.0185304,11.63815637,-32.4,0,-24.27052366,-17.63353853,-9.51775023,-29.29253199,9.579495994,-29.48276202,25.88852169,-18.80915853,1.8,0.173648464,0.984807703,36
30,0,26.21215311,19.04423875,9.579534533,29.4827495,-6.365742401,19.59176673,-16.50394042,11.99082778,-32.4,0,-23.78511319,-17.28086776,-9.455946657,-29.10232075,9.455889594,-29.10233929,26.05032495,-18.92671577,1.8,0.173648464,0.984807703,36
29.4,0,26.05034969,18.92668172,9.641337982,29.67296079,-6.48934905,19.97218939,-16.34213708,11.87327064,-32.4,0,-23.6233097,-17.16331084,-9.455946657,-29.10232075,9.208676794,-28.34149382,25.72671843,-18.69160129,1.8,0.173648464,0.984807703,36
28.8,0,26.05034969,18.92668172,9.641337982,29.67296079,-6.674759023,20.54282337,-15.85672707,11.52059924,-32.2,0,-23.29970271,-16.92819699,-9.51775023,-29.29253199,9.146873594,-28.15128245,25.40311191,-18.45648681,1.8,0.173648464,0.984807703,36
29.2,0,25.88854628,18.80912469,9.703141431,29.86317207,-6.798365671,20.92324602,-16.66574375,12.10838491,-33.2,0,-23.29970271,-16.92819699,-9.394143084,-28.9121095,9.085070395,-27.96107108,25.56491517,-18.57404405,1.8,0.173648464,0.984807703,36
29.6,0,25.72674286,18.69156766,9.764944879,30.05338336,-7.045578968,21.68409133,-16.50394042,11.99082778,-33,0,-23.13789922,-16.81064007,-9.455946657,-29.10232075,9.023267195,-27.77085971,25.88852169,-18.80915853,1.8,0.173648464,0.984807703,36
30.2,0,25.56493945,18.57401063,9.826748328,30.24359465,-7.045578968,21.68409133,-15.85672707,11.52059924,-32.8,0,-23.29970271,-16.92819699,-9.51775023,-29.29253199,9.023267195,-27.77085971,25.56491517,-18.57404405,1.8,0.173648464,0.984807703,36
30.4,0,25.56493945,18.57401063,9.826748328,30.24359465,-7.107382293,21.87430266,-15.69492373,11.4030421,-32.6,0,-23.46150621,-17.04575392,-9.332339511,-28.72189825,9.208676794,-28.34149382,26.05032495,-18.92671577,1.8,0.173648464,0.984807703,36
30,0,25.56493945,18.57401063,9.764944879,30.05338336,-6.860168995,21.11345735,-15.85672707,11.52059924,-32.8,0,-23.78511319,-17.28086776,-9.394143084,-28.9121095,9.146873594,-28.15128245,26.21212821,-19.04427301,1.8,0.173648464,0.984807703,36
29.8,0,26.05034969,18.92668172,9.764944879,30.05338336,-6.798365671,20.92324602,-15.53312039,11.28548497,-32,0,-23.6233097,-17.16331084,-9.146928793,-28.15126451,9.270479994,-28.53170518,26.05032495,-18.92671577,1.8,0.173648464,0.984807703,36
30,0,26.21215311,19.04423875,9.703141431,29.86317207,-6.551152374,20.16240071,-15.53312039,11.28548497,-32.2,0,-23.46150621,-17.04575392,-9.208732366,-28.34147576,9.270479994,-28.53170518,26.37393147,-19.16183025,1.8,0.173648464,0.984807703,36
29.2,0,26.69756335,19.39690984,9.703141431,29.86317207,-6.427545725,19.78197806,-15.20951372,11.0503707,-32,0,-23.6233097,-17.16331084,-9.270535938,-28.53168701,9.332283194,-28.72191655,26.53573473,-19.27938749,1.8,0.173648464,0.984807703,36
29,0,26.69756335,19.39690984,9.703141431,29.86317207,-6.180332428,19.02113275,-15.20951372,11.0503707,-32.4,0,-23.6233097,-17.16331084,-9.51775023,-29.29253199,9.208676794,-28.34149382,25.88852169,-18.80915853,1.8,0.173648464,0.984807703,36
28.8,0,26.53575994,19.27935281,9.826748328,30.24359465,-5.994922455,18.45049877,-15.37131705,11.16792783,-32.2,0,-23.46150621,-17.04575392,-9.394143084,-28.9121095,9.270479994,-28.53170518,26.21212821,-19.04427301,1.8,0.173648464,0.984807703,36
29,0,26.21215311,19.04423875,9.826748328,30.24359465,-6.118529104,18.83092142,-15.20951372,11.0503707,-32.4,0,-23.29970271,-16.92819699,-9.455946657,-29.10232075,9.332283194,-28.72191655,27.34475104,-19.8671737,1.8,0.173648464,0.984807703,36
28.8,0,26.21215311,19.04423875,9.950355225,30.62401722,-6.303939077,19.4015554,-15.20951372,11.0503707,-32.4,0,-23.46150621,-17.04575392,-9.332339511,-28.72189825,9.641299194,-29.67297339,27.66835756,-20.10228818,1.8,0.173648464,0.984807703,36
29.4,0,26.21215311,19.04423875,9.950355225,30.62401722,-6.118529104,18.83092142,-16.0185304,11.63815637,-33.4,0,-23.29970271,-16.92819699,-9.270535938,-28.53168701,9.826708794,-30.24360749,28.15376734,-20.4549599,1.8,0.173648464,0.984807703,36
30.2,0,26.37395652,19.16179578,9.950355225,30.62401722,-6.242135753,19.21134408,-16.18033374,11.75571351,-33.4,0,-23.13789922,-16.81064007,-9.08512522,-27.96105327,9.950315194,-30.62403023,28.80098038,-20.92518886,1.8,0.173648464,0.984807703,36
30.4,0,27.18297359,19.74958092,9.826748328,30.24359465,-6.242135753,19.21134408,-16.18033374,11.75571351,-33.6,0,-23.29970271,-16.92819699,-9.08512522,-27.96105327,9.888511994,-30.43381886,29.1245869,-21.16030335,1.8,0.173648464,0.984807703,36
30,0,27.50658042,19.98469498,9.888551776,30.43380594,-6.05672578,18.64071009,-16.34213708,11.87327064,-33.2,0,-23.78511319,-17.28086776,-8.961518074,-27.58063077,9.764905594,-30.05339613,29.1245869,-21.16030335,1.8,0.173648464,0.984807703,36
29.8,0,27.34477701,19.86713795,9.826748328,30.24359465,-5.871315807,18.07007611,-16.50394042,11.99082778,-33,0,-23.6233097,-17.16331084,-8.899714501,-27.39041953,9.641299194,-29.67297339,28.80098038,-20.92518886,1.8,0.173648464,0.984807703,36
30,0,26.85936676,19.51446687,9.579534533,29.4827495,-5.994922455,18.45049877,-15.85672707,11.52059924,-32.6,0,-23.6233097,-17.16331084,-8.837910928,-27.20020828,9.641299194,-29.67297339,28.47737386,-20.69007438,1.8,0.173648464,0.984807703,36
29.6,0,27.34477701,19.86713795,9.517731085,29.29253821,-5.994922455,18.45049877,-15.69492373,11.4030421,-32.6,0,-23.6233097,-17.16331084,-8.837910928,-27.20020828,9.641299194,-29.67297339,28.47737386,-20.69007438,1.8,0.173648464,0.984807703,36
29.6,0,26.69756335,19.39690984,9.579534533,29.4827495,-6.118529104,18.83092142,-15.69492373,11.4030421,-32,0,-23.94691668,-17.39842469,-8.899714501,-27.39041953,9.703102394,-29.86318476,27.83016082,-20.21984542,1.8,0.173648464,0.984807703,36
30.2,0,26.69756335,19.39690984,9.579534533,29.4827495,-6.118529104,18.83092142,-15.53312039,11.28548497,-32,0,-23.94691668,-17.39842469,-9.08512522,-27.96105327,9.888511994,-30.43381886,27.83016082,-20.21984542,1.8,0.173648464,0.984807703,36
30.2,0,27.02117018,19.63202389,9.517731085,29.29253821,-6.180332428,19.02113275,-16.0185304,11.63815637,-32,0,-24.43232715,-17.75109546,-9.023321647,-27.77084202,9.703102394,-29.86318476,27.66835756,-20.10228818,1.8,0.173648464,0.984807703,36
29.6,0,26.85936676,19.51446687,9.826748328,30.24359465,-6.242135753,19.21134408,-16.50394042,11.99082778,-31.2,0,-24.75593413,-17.9862093,-9.023321647,-27.77084202,9.455889594,-29.10233929,27.66835756,-20.10228818,1.8,0.173648464,0.984807703,36
29.6,0,26.37395652,19.16179578,9.888551776,30.43380594,-6.242135753,19.21134408,-15.85672707,11.52059924,-30.8,0,-24.91773763,-18.10376623,-9.023321647,-27.77084202,9.517692794,-29.29255065,27.83016082,-20.21984542,1.8,0.173648464,0.984807703,36
29.8,0,26.69756335,19.39690984,9.826748328,30.24359465,-6.551152374,20.16240071,-15.69492373,11.4030421,-31.4,0,-24.10872017,-17.51598161,-9.023321647,-27.77084202,9.641299194,-29.67297339,27.83016082,-20.21984542,1.8,0.173648464,0.984807703,36
29.4,0,26.53575994,19.27935281,9.579534533,29.4827495,-6.798365671,20.92324602,-15.69492373,11.4030421,-31.6,0,-23.6233097,-17.16331084,-9.146928793,-28.15126451,9.394086394,-28.91212792,27.66835756,-20.10228818,1.8,0.173648464,0.984807703,36
29,0,26.53575994,19.27935281,9.579534533,29.4827495,-6.798365671,20.92324602,-14.56230037,10.58014216,-32,0,-23.46150621,-17.04575392,-9.332339511,-28.72189825,9.455889594,-29.10233929,27.5065543,-19.98473094,1.8,0.173648464,0.984807703,36
29.4,0,26.85936676,19.51446687,9.332320739,28.72190435,-6.92197232,21.30366868,-14.23869369,10.34502789,-32.6,0,-23.29970271,-16.92819699,-9.394143084,-28.9121095,9.517692794,-29.29255065,27.34475104,-19.8671737,1.8,0.173648464,0.984807703,36
30.6,0,27.34477701,19.86713795,9.888551776,30.43380594,-4.75885597,14.64627222,-18.76918714,13.63662767,-33.6,0,-23.94691668,-17.39842469,-9.332339511,-28.72189825,9.641299194,-29.67297339,28.15376734,-20.4549599,1.8,3.27E-07,1,36
30.8,0,27.34477701,19.86713795,9.764944879,30.05338336,-4.449839348,13.69521558,-18.12197379,13.16639913,-33.6,0,-23.46150621,-17.04575392,-9.146928793,-28.15126451,9.455889594,-29.10233929,27.5065543,-19.98473094,1.8,3.27E-07,1,36
31,0,27.18297359,19.74958092,9.764944879,30.05338336,-4.388036024,13.50500425,-18.28377713,13.28395626,-32.4,0,-23.94691668,-17.39842469,-9.023321647,-27.77084202,9.455889594,-29.10233929,27.34475104,-19.8671737,1.8,3.27E-07,1,36
31,0,26.85936676,19.51446687,9.641337982,29.67296079,-4.140822727,12.74415894,-18.6073838,13.51907053,-31.4,0,-23.94691668,-17.39842469,-8.899714501,-27.39041953,9.208676794,-28.34149382,27.34475104,-19.8671737,1.8,3.27E-07,1,36
30.8,0,26.69756335,19.39690984,9.517731085,29.29253821,-4.017216078,12.36373629,-17.63656378,12.81372772,-31.6,0,-23.6233097,-17.16331084,-9.08512522,-27.96105327,8.961463995,-27.58064834,26.05032495,-18.92671577,1.8,3.27E-07,1,36
30.4,0,26.05034969,18.92668172,9.455927636,29.10232693,-4.079019403,12.55394761,-17.79836711,12.93128486,-32.2,0,-23.78511319,-17.28086776,-9.51775023,-29.29253199,8.776054395,-27.01001424,26.53573473,-19.27938749,1.8,3.27E-07,1,36
30,0,25.72674286,18.69156766,9.394124188,28.91211564,-3.955412754,12.17352496,-18.6073838,13.51907053,-32.4,0,-23.6233097,-17.16331084,-9.764964522,-30.05337698,8.528841595,-26.24916877,26.69753799,-19.39694473,1.8,3.27E-07,1,36
30,0,25.56493945,18.57401063,9.455927636,29.10232693,-3.770002781,11.60289098,-17.96017045,13.04884199,-33,0,-23.46150621,-17.04575392,-10.13578596,-31.19464446,8.281628795,-25.4883233,26.53573473,-19.27938749,1.8,3.27E-07,1,36
30,0,25.72674286,18.69156766,9.517731085,29.29253821,-3.646396133,11.22246832,-17.63656378,12.81372772,-33.6,0,-23.46150621,-17.04575392,-10.38300025,-31.95548945,8.281628795,-25.4883233,26.53573473,-19.27938749,1.8,3.27E-07,1,36
30.2,0,25.40313604,18.4564536,9.641337982,29.67296079,-3.646396133,11.22246832,-17.96017045,13.04884199,-33.6,0,-23.6233097,-17.16331084,-10.5066074,-32.33591194,8.405235195,-25.86874603,26.85934126,-19.51450198,1.8,3.27E-07,1,36
30,0,25.24133262,18.33889657,9.703141431,29.86317207,-3.708199457,11.41267965,-18.28377713,13.28395626,-33.6,0,-23.6233097,-17.16331084,-10.25939311,-31.57506695,8.590644795,-26.43938014,26.37393147,-19.16183025,1.8,3.27E-07,1,36
30.4,0,25.40313604,18.4564536,9.826748328,30.24359465,-3.770002781,11.60289098,-17.96017045,13.04884199,-33.8,0,-23.46150621,-17.04575392,-10.25939311,-31.57506695,8.776054395,-27.01001424,26.85934126,-19.51450198,1.8,3.27E-07,1,36
30.8,0,25.07952921,18.22133954,9.826748328,30.24359465,-3.770002781,11.60289098,-17.96017045,13.04884199,-33.8,0,-23.46150621,-17.04575392,-10.32119668,-31.7652782,8.899660795,-27.39043698,26.85934126,-19.51450198,1.8,3.27E-07,1,36
31,0,24.59411896,17.86866845,9.703141431,29.86317207,-3.955412754,12.17352496,-17.79836711,12.93128486,-33.6,0,-23.46150621,-17.04575392,-10.19758953,-31.38485571,9.085070395,-27.96107108,26.69753799,-19.39694473,1.8,3.27E-07,1,36
31.2,0,24.43231555,17.75111143,9.579534533,29.4827495,-3.831806106,11.7931023,-17.63656378,12.81372772,-33.4,0,-23.78511319,-17.28086776,-10.32119668,-31.7652782,9.208676794,-28.34149382,26.69753799,-19.39694473,1.8,3.27E-07,1,36
31.4,0,24.91772579,18.10378251,9.579534533,29.4827495,-3.646396133,11.22246832,-17.63656378,12.81372772,-32.8,0,-23.6233097,-17.16331084,-10.5066074,-32.33591194,9.085070395,-27.96107108,26.69753799,-19.39694473,1.8,3.27E-07,1,36
31.6,0,24.91772579,18.10378251,9.455927636,29.10232693,-3.46098616,10.65183434,-18.12197379,13.16639913,-32,0,-24.27052366,-17.63353853,-10.32119668,-31.7652782,8.714251195,-26.81980287,26.37393147,-19.16183025,1.8,3.27E-07,1,36
32,0,25.40313604,18.4564536,9.455927636,29.10232693,-3.584592808,11.03225699,-18.76918714,13.63662767,-32,0,-24.10872017,-17.51598161,-10.13578596,-31.19464446,8.714251195,-26.81980287,26.05032495,-18.92671577,1.8,3.27E-07,1,36
31.6,0,25.72674286,18.69156766,9.455927636,29.10232693,-3.399182836,10.46162301,-19.41640049,14.10685621,-32.2,0,-24.27052366,-17.63353853,-10.13578596,-31.19464446,8.528841595,-26.24916877,25.88852169,-18.80915853,1.8,3.27E-07,1,36
31.4,0,26.05034969,18.92668172,9.579534533,29.4827495,-3.399182836,10.46162301,-19.74000716,14.34197048,-31.8,0,-24.10872017,-17.51598161,-9.950375241,-30.62401072,8.405235195,-25.86874603,26.05032495,-18.92671577,1.8,3.27E-07,1,36
31.8,0,25.88854628,18.80912469,9.517731085,29.29253821,-3.213772863,9.89098903,-19.25459715,13.98929907,-32,0,-24.43232715,-17.75109546,-9.764964522,-30.05337698,8.281628795,-25.4883233,25.88852169,-18.80915853,1.8,3.27E-07,1,36
31.6,0,25.56493945,18.57401063,9.579534533,29.4827495,-3.708199457,11.41267965,-18.6073838,13.51907053,-32.4,0,-24.10872017,-17.51598161,-10.25939311,-31.57506695,8.590644795,-26.43938014,25.56491517,-18.57404405,1.8,3.27E-07,1,36
30.8,0,25.24133262,18.33889657,9.517731085,29.29253821,-3.522789484,10.84204567,-18.12197379,13.16639913,-32,0,-24.10872017,-17.51598161,-10.44480382,-32.14570069,8.652447995,-26.6295915,25.88852169,-18.80915853,1.8,3.27E-07,1,36
31.2,0,25.40313604,18.4564536,9.641337982,29.67296079,-3.46098616,10.65183434,-17.96017045,13.04884199,-31.6,0,-24.27052366,-17.63353853,-10.69201812,-32.90654568,8.776054395,-27.01001424,25.40311191,-18.45648681,1.8,3.27E-07,1,36
31.6,0,25.24133262,18.33889657,9.703141431,29.86317207,-3.522789484,10.84204567,-17.79836711,12.93128486,-31.8,0,-24.10872017,-17.51598161,-10.75382169,-33.09675693,8.652447995,-26.6295915,25.56491517,-18.57404405,1.8,3.27E-07,1,36
31.4,0,25.72674286,18.69156766,9.764944879,30.05338336,-3.770002781,11.60289098,-18.12197379,13.16639913,-31.8,0,-23.78511319,-17.28086776,-10.75382169,-33.09675693,8.714251195,-26.81980287,25.56491517,-18.57404405,1.8,3.27E-07,1,36
31.6,0,25.88854628,18.80912469,9.703141431,29.86317207,-3.399182836,10.46162301,-18.12197379,13.16639913,-31.8,0,-23.94691668,-17.39842469,-10.63021454,-32.71633443,8.652447995,-26.6295915,26.05032495,-18.92671577,1.8,3.27E-07,1,36
32.2,0,25.72674286,18.69156766,9.764944879,30.05338336,-3.584592808,11.03225699,-18.28377713,13.28395626,-32.4,0,-24.10872017,-17.51598161,-10.38300025,-31.95548945,8.652447995,-26.6295915,26.05032495,-18.92671577,1.8,3.27E-07,1,36
32,0,25.72674286,18.69156766,9.579534533,29.4827495,-3.770002781,11.60289098,-17.63656378,12.81372772,-33,0,-23.78511319,-17.28086776,-9.826768095,-30.24358823,8.590644795,-26.43938014,26.37393147,-19.16183025,1.8,3.27E-07,1,36
31.6,0,26.05034969,18.92668172,9.455927636,29.10232693,-3.770002781,11.60289098,-17.96017045,13.04884199,-32.8,0,-23.94691668,-17.39842469,-9.703160949,-29.86316573,8.590644795,-26.43938014,26.21212821,-19.04427301,1.8,3.27E-07,1,36
31.4,0,25.72674286,18.69156766,9.579534533,29.4827495,-3.955412754,12.17352496,-18.12197379,13.16639913,-32.2,0,-24.10872017,-17.51598161,-9.579553803,-29.48274324,8.467038395,-26.0589574,25.88852169,-18.80915853,1.8,3.27E-07,1,36
31.6,0,25.72674286,18.69156766,9.641337982,29.67296079,-3.955412754,12.17352496,-17.96017045,13.04884199,-32.6,0,-23.94691668,-17.39842469,-9.332339511,-28.72189825,8.467038395,-26.0589574,25.72671843,-18.69160129,1.8,3.27E-07,1,36
31.4,0,25.88854628,18.80912469,9.455927636,29.10232693,-3.89360943,11.98331363,-17.3129571,12.57861345,-32.2,0,-24.10872017,-17.51598161,-9.208732366,-28.34147576,8.281628795,-25.4883233,25.72671843,-18.69160129,1.8,3.27E-07,1,36
31.6,0,26.05034969,18.92668172,9.703141431,29.86317207,-3.770002781,11.60289098,-17.15115377,12.46105632,-31.4,0,-24.43232715,-17.75109546,-9.394143084,-28.9121095,8.281628795,-25.4883233,25.88852169,-18.80915853,1.8,3.27E-07,1,36
32.2,0,26.21215311,19.04423875,9.703141431,29.86317207,-3.522789484,10.84204567,-16.66574375,12.10838491,-31.8,0,-24.27052366,-17.63353853,-9.332339511,-28.72189825,8.219825595,-25.29811193,25.72671843,-18.69160129,1.8,3.27E-07,1,36
32.8,0,26.53575994,19.27935281,9.579534533,29.4827495,-3.337379511,10.27141168,-16.50394042,11.99082778,-32,0,-24.43232715,-17.75109546,-9.394143084,-28.9121095,8.528841595,-26.24916877,26.21212821,-19.04427301,1.8,3.27E-07,1,36
33,0,26.69756335,19.39690984,9.641337982,29.67296079,-3.213772863,9.89098903,-16.98935043,12.34349918,-32.4,0,-24.43232715,-17.75109546,-9.394143084,-28.9121095,8.776054395,-27.01001424,26.05032495,-18.92671577,1.8,3.27E-07,1,36
33.4,0,27.18297359,19.74958092,9.703141431,29.86317207,-3.337379511,10.27141168,-17.96017045,13.04884199,-32,0,-24.27052366,-17.63353853,-9.703160949,-29.86316573,9.023267195,-27.77085971,26.69753799,-19.39694473,1.8,3.27E-07,1,36
33.8,0,27.02117018,19.63202389,9.579534533,29.4827495,-3.522789484,10.84204567,-18.28377713,13.28395626,-32.4,0,-24.10872017,-17.51598161,-9.888571668,-30.43379947,9.208676794,-28.34149382,27.66835756,-20.10228818,1.8,3.27E-07,1,36
33.4,0,27.18297359,19.74958092,9.641337982,29.67296079,-3.770002781,11.60289098,-18.44558046,13.4015134,-31.6,0,-24.59413064,-17.86865238,-9.888571668,-30.43379947,9.332283194,-28.72191655,27.66835756,-20.10228818,1.8,3.27E-07,1,36
32.8,0,27.18297359,19.74958092,9.703141431,29.86317207,-3.708199457,11.41267965,-18.44558046,13.4015134,-31.6,0,-24.59413064,-17.86865238,-9.888571668,-30.43379947,9.394086394,-28.91212792,27.66835756,-20.10228818,1.8,3.27E-07,1,36
32.6,0,27.18297359,19.74958092,9.641337982,29.67296079,-3.89360943,11.98331363,-18.44558046,13.4015134,-30.8,0,-24.75593413,-17.9862093,-9.888571668,-30.43379947,9.270479994,-28.53170518,28.3155706,-20.57251714,1.8,3.27E-07,1,36
32,0,27.66838384,20.10225201,9.703141431,29.86317207,-3.708199457,11.41267965,-18.12197379,13.16639913,-31,0,-24.43232715,-17.75109546,-9.826768095,-30.24358823,9.332283194,-28.72191655,27.66835756,-20.10228818,1.8,3.27E-07,1,36
31,0,27.50658042,19.98469498,9.641337982,29.67296079,-3.584592808,11.03225699,-18.12197379,13.16639913,-31.4,0,-24.27052366,-17.63353853,-9.826768095,-30.24358823,9.270479994,-28.53170518,27.18294778,-19.74961646,1.8,3.27E-07,1,36
31.2,0,27.18297359,19.74958092,9.455927636,29.10232693,-3.708199457,11.41267965,-18.44558046,13.4015134,-31.8,0,-23.78511319,-17.28086776,-9.888571668,-30.43379947,9.270479994,-28.53170518,26.85934126,-19.51450198,1.8,3.27E-07,1,36
31.4,0,26.85936676,19.51446687,9.455927636,29.10232693,-3.708199457,11.41267965,-18.6073838,13.51907053,-32.2,0,-23.46150621,-17.04575392,-10.07398239,-31.00443321,9.270479994,-28.53170518,26.85934126,-19.51450198,1.8,3.27E-07,1,36
30.8,0,27.02117018,19.63202389,9.517731085,29.29253821,-3.770002781,11.60289098,-18.6073838,13.51907053,-32,0,-23.29970271,-16.92819699,-10.19758953,-31.38485571,9.332283194,-28.72191655,26.53573473,-19.27938749,1.8,3.27E-07,1,36
31.2,0,26.37395652,19.16179578,9.455927636,29.10232693,-3.955412754,12.17352496,-18.76918714,13.63662767,-32.2,0,-23.46150621,-17.04575392,-10.19758953,-31.38485571,9.270479994,-28.53170518,27.18294778,-19.74961646,1.8,3.27E-07,1,36
31.8,0,26.21215311,19.04423875,9.455927636,29.10232693,-4.140822727,12.74415894,-18.76918714,13.63662767,-32,0,-23.29970271,-16.92819699,-10.07398239,-31.00443321,9.394086394,-28.91212792,27.18294778,-19.74961646,1.8,3.27E-07,1,36
