Layer,Nodes,Activation Function,Number of Parameters,z,cos,sin,atan2,valid_z,valid_cos,valid_sin,valid_atan2
,,,,1.0,-0.0005988672228124231,-0.004088058329056991,0.006216149990424974,0.9422704357812206,0.0056701190805673604,0.0025423356918135927,0.023278013725888717
,,,,-0.0005988672228124231,1.0,0.0002588759639162491,0.001170263716944888,0.003502368160192665,0.9511354457480211,0.04622432550101157,-0.09933168320414162
,,,,-0.004088058329056991,0.0002588759639162491,1.0,-0.7794293292297437,-0.03400146252082066,0.009517890165966384,0.9530263294254997,-0.7328145024922516
,,,,0.006216149990424974,0.001170263716944888,-0.7794293292297437,1.0,0.019619056607299654,-0.0002549341859403155,-0.7165267613020945,0.7780912609795387
,,,,0.9422704357812206,0.003502368160192665,-0.03400146252082066,0.019619056607299654,1.0,0.006776170256254368,-0.020849498520595793,0.0376617465558195
,,,,0.0056701190805673604,0.9511354457480211,0.009517890165966384,-0.0002549341859403155,0.006776170256254368,1.0,0.054910324390586115,-0.0986400102537146
,,,,0.0025423356918135927,0.04622432550101157,0.9530263294254997,-0.7165267613020945,-0.020849498520595793,0.054910324390586115,1.0,-0.7504214468117876
,,,,0.023278013725888717,-0.09933168320414162,-0.7328145024922516,0.7780912609795387,0.0376617465558195,-0.0986400102537146,-0.7504214468117876,1.0
